tf,corr,nz,sum_a,sum_b,mean_a,mean_b,mean_ratio
KLF13,1.0,5965,227.0889873844206,227.08898738442068,0.013182920433322918,0.013182920433322923,0.9999999999999997
KLF1,1.0,6059,326.82187586401517,326.82187586401517,0.018972592352491303,0.018972592352491303,1.0
KDM2B,1.0,222,17.217541686079997,17.217541686079997,0.0009995089798026237,0.0009995089798026237,1.0
JUND,1.0,5218,101.0689120052972,101.06891200529721,0.005867230465882805,0.005867230465882806,0.9999999999999999
MECOM,1.0,3348,85.64655024381435,85.64655024381435,0.00497193488005424,0.00497193488005424,1.0
GATA3,1.0,5521,53.97839302026995,53.97839302026995,0.0031335419145634476,0.0031335419145634476,1.0
GATA2,1.0,6295,270.74756494016174,270.74756494016174,0.015717378668301505,0.015717378668301505,1.0
FOXP2,1.0,1829,35.50821260855179,35.50821260855179,0.0020613150242976773,0.0020613150242976773,1.0
CREB1,1.0,4327,45.873335757997815,45.87333575799781,0.0026630288957388724,0.002663028895738872,1.0000000000000002
CLOCK,1.0,2983,83.77688385804746,83.77688385804747,0.004863397414260272,0.004863397414260273,0.9999999999999998
CENPBD1,1.0,336,16.61317603179851,16.61317603179851,0.0009644244764773313,0.0009644244764773313,1.0
CENPB,1.0,647,15.09443054801592,15.09443054801592,0.0008762585944511738,0.0008762585944511738,1.0
CEBPG,1.0,3410,30.619507682848635,30.619507682848635,0.0017775169907609796,0.0017775169907609796,1.0
CEBPE,1.0,2967,139.59240573720072,139.5924057372007,0.00810358793319405,0.008103587933194049,1.0000000000000002
CEBPB,1.0,4196,297.9750935887784,297.97509358877846,0.01729798523097518,0.017297985230975182,0.9999999999999998
CEBPA,1.0,5195,390.42229875397237,390.42229875397237,0.02266471024927275,0.02266471024927275,1.0
CDC5L,1.0,443,36.67745241289877,36.67745241289877,0.002129191478747171,0.002129191478747171,1.0
BPTF,1.0,907,28.94946591781564,28.94946591781564,0.00168056808996956,0.00168056808996956,1.0
BHLHE40,1.0,1955,66.5260810150438,66.52608101504383,0.0038619575650205387,0.0038619575650205404,0.9999999999999996
BCL11A,1.0,6022,168.3258317281189,168.3258317281189,0.009771614520383078,0.009771614520383078,1.0
BATF3,1.0,3626,36.807221760008545,36.80722176000855,0.002136724820620489,0.0021367248206204895,0.9999999999999998
BACH2,1.0,2130,94.60720925317095,94.6072092531709,0.005492117105141701,0.005492117105141698,1.0000000000000007
CREB3,1.0,4680,49.05102030714895,49.051020307148946,0.0028474991470538113,0.002847499147053811,1.0000000000000002
BACH1,1.0,5218,145.63278818107545,145.63278818107545,0.008454242899168435,0.008454242899168435,1.0
ATF6B,1.0,4961,44.081788817292576,44.081788817292576,0.002559026402954405,0.002559026402954405,1.0
ATF6,1.0,5034,60.2409176199193,60.240917619919266,0.003497092628580013,0.0034970926285800108,1.0000000000000007
ATF4,1.0,4007,59.29996642097789,59.299966420977896,0.0034424687345279165,0.003442468734527917,0.9999999999999999
ATF3,1.0,4985,180.7487259375056,180.74872593750564,0.010492785669192244,0.010492785669192246,0.9999999999999999
ATF2,1.0,2162,32.723222206372384,32.72322220637239,0.0018996413680699166,0.001899641368069917,0.9999999999999998
ATF1,1.0,1377,26.64562934905418,26.645629349054182,0.0015468262712791234,0.0015468262712791236,0.9999999999999999
ASCL2,1.0,3211,156.1751542552096,156.17515425520963,0.009066246038268293,0.009066246038268295,0.9999999999999998
ARNTL,1.0,2560,97.02485856838487,97.02485856838487,0.005632465956599609,0.005632465956599609,1.0
ARNT,1.0,2517,64.7549353158427,64.75493531584272,0.003759139400664269,0.00375913940066427,0.9999999999999998
ARID5A,1.0,510,18.629781388814838,18.629781388814838,0.001081492011425452,0.001081492011425452,1.0
ARID3B,1.0,289,4.173673221120864,4.173673221120864,0.0002422891687635472,0.0002422891687635472,1.0
AR,1.0,3833,37.43159968748789,37.431599687487896,0.0021729710720705844,0.002172971072070585,0.9999999999999998
AIRE,1.0,662,24.311573357969355,24.311573357969355,0.0014113301612660718,0.0014113301612660718,1.0
AHR,1.0,2217,128.21307453657374,128.2130745365737,0.007442997476870646,0.007442997476870644,1.0000000000000002
ATF7,1.0,1565,21.481105437155918,21.48110543715592,0.00124701645403204,0.00124701645403204,0.9999999999999999
CREB3L2,1.0,905,31.20135180390727,31.20135180390727,0.0018112940789450406,0.0018112940789450406,1.0
CREM,1.0,2418,51.728943189773524,51.728943189773524,0.003002957342956782,0.003002957342956782,1.0
CUX1,1.0,1559,28.85417348517001,28.85417348517001,0.001675036194425288,0.001675036194425288,1.0
FOXP1,1.0,2343,76.05372603055291,76.05372603055291,0.004415054338241781,0.004415054338241781,1.0
FOXO4,1.0,4721,110.62988350978911,110.62988350978911,0.0064222619011836245,0.0064222619011836245,1.0
FOXN2,1.0,1655,63.265480953064234,63.265480953064234,0.0036726739204147353,0.0036726739204147353,1.0
FOXM1,1.0,1695,72.13523766423394,72.13523766423394,0.004187579105087306,0.004187579105087306,1.0
FOXJ3,1.0,3364,50.2632337802411,50.2632337802411,0.0029178702995611926,0.0029178702995611926,1.0
FOXJ2,1.0,3891,54.87685085272205,54.87685085272204,0.003185698992959599,0.0031856989929595985,1.0000000000000002
FOSL2,1.0,3948,251.77641056306211,251.77641056306203,0.014616069346514694,0.014616069346514689,1.0000000000000004
FOSL1,1.0,5079,216.73562012864517,216.73562012864517,0.012581889012460535,0.012581889012460535,1.0
FOSB,1.0,3688,127.81646937384421,127.81646937384424,0.007419973840348555,0.007419973840348557,0.9999999999999998
FOS,1.0,4218,282.66991309410275,282.66991309410275,0.01640949222652402,0.01640949222652402,1.0
ETV5,1.0,8095,259.4861834774729,259.4861834774729,0.015063635404474219,0.015063635404474219,1.0
ETS2,1.0,6367,259.52859785649343,259.5285978564935,0.015066097634766832,0.015066097634766835,0.9999999999999998
ESRRG,1.0,4628,85.39525882929813,85.39525882929813,0.0049573469655926,0.0049573469655926,1.0
ESRRB,1.0,2800,69.18922801054326,69.18922801054326,0.004016557994342463,0.004016557994342463,1.0
ESR2,1.0,2850,78.47686446814924,78.47686446814924,0.004555721843036645,0.004555721843036645,1.0
ESR1,1.0,5454,62.846754379730726,62.846754379730726,0.0036483660965825337,0.0036483660965825337,1.0
ERG,1.0,7360,118.7629938091216,118.76299380912171,0.006894403448805387,0.006894403448805393,0.999999999999999
CUX2,1.0,836,6.347016666759427,6.347016666759426,0.0003684556290931979,0.00036845562909319785,1.0000000000000002
CXXC5,1.0,234,18.60409325097436,18.60409325097436,0.0010800007692426772,0.0010800007692426772,1.0
DNMT1,1.0,4137,115.18317462587275,115.1831746258727,0.006686588565300868,0.0066865885653008645,1.0000000000000004
DPF3,1.0,348,32.00233369725055,32.00233369725055,0.0018577925053553089,0.0018577925053553089,1.0
E2F2,1.0,4189,63.47847996074183,63.47847996074186,0.0036850388924150605,0.003685038892415062,0.9999999999999996
E2F3,1.0,5827,105.9952881432254,105.99528814322537,0.0061532153804264135,0.006153215380426412,1.0000000000000002
MYT1L,1.0,857,18.504583573566673,18.504583573566673,0.0010742240551240376,0.0010742240551240376,1.0
E2F4,1.0,4708,188.82836523459872,188.82836523459864,0.010961823129838542,0.010961823129838537,1.0000000000000004
EGR3,1.0,5358,120.89908952664231,120.89908952664226,0.007018407612135279,0.007018407612135276,1.0000000000000004
ELF1,1.0,6716,268.3674835905588,268.3674835905588,0.015579210704200557,0.015579210704200557,1.0
ELF4,1.0,6178,367.01951257691115,367.0195125769112,0.02130613680348956,0.021306136803489563,0.9999999999999999
ELK4,1.0,4212,77.77395995957976,77.77395995957974,0.004514916983605001,0.004514916983605,1.0000000000000002
EPAS1,1.0,657,16.593593495937956,16.593593495937956,0.0009632876753708322,0.0009632876753708322,1.0
ERF,1.0,2547,59.71844320392832,59.718443203928295,0.0034667620575832064,0.0034667620575832055,1.0000000000000004
E2F6,1.0,7784,139.81727336767975,139.81727336767975,0.008116641899900136,0.008116641899900136,1.0
ZKSCAN7,1.0,1072,34.68002312823719,34.68002312823719,0.0020132371489746423,0.0020132371489746423,1.0
MZF1,1.0,7001,79.52576540198606,79.52576540198608,0.004616612411586327,0.0046166124115863275,0.9999999999999998
NEUROD1,1.0,3464,44.256745942080975,44.256745942080975,0.0025691829758551594,0.0025691829758551594,1.0
TIGD6,1.0,202,10.995180038958013,10.995180038958013,0.0006382897967582732,0.0006382897967582732,1.0
TIGD2,1.0,445,7.870003357115967,7.870003357115967,0.000456867720719608,0.000456867720719608,1.0
TIGD1,1.0,289,11.031055256418565,11.031055256418565,0.0006403724170683017,0.0006403724170683017,1.0
THRB,1.0,5810,207.70026002937365,207.70026002937365,0.012057370255971998,0.012057370255971998,1.0
THAP12,1.0,1232,33.137261547165316,33.137261547165316,0.0019236770896996003,0.0019236770896996003,1.0
THAP11,1.0,2283,17.66765859699786,17.66765859699786,0.0010256390686751342,0.0010256390686751342,1.0
TGIF1,1.0,2874,77.67771953083685,77.67771953083685,0.004509330055197774,0.004509330055197774,1.0
TFEC,1.0,2835,67.60479904043791,67.60479904043794,0.003924579068874835,0.0039245790688748365,0.9999999999999996
TFEB,1.0,3182,61.66971052789185,61.66971052789184,0.0035800366032678423,0.0035800366032678415,1.0000000000000002
TFE3,1.0,3114,48.76630840959298,48.76630840959299,0.002830971113990072,0.0028309711139900724,0.9999999999999999
TFDP2,1.0,3090,168.45036088622592,168.45036088622592,0.009778843659945776,0.009778843659945776,1.0
TFCP2,1.0,3428,65.91699401274313,65.91699401274313,0.003826598979028395,0.003826598979028395,1.0
TFAP4,1.0,6127,142.19176723007854,142.19176723007854,0.008254485500410922,0.008254485500410922,1.0
TET1,1.0,936,37.651599066165,37.651599066165,0.0021857424280834203,0.0021857424280834203,1.0
TP53,1.0,3066,51.044175441839386,51.044175441839364,0.0029632053548031686,0.0029632053548031678,1.0000000000000004
TCF7L2,1.0,4871,207.00413945477843,207.00413945477843,0.01201695921599782,0.01201695921599782,1.0
TCF7,1.0,2646,33.05943317022414,33.05943317022414,0.0019191590137132323,0.0019191590137132323,1.0
TCF4,1.0,3723,242.1851686921274,242.1851686921274,0.014059280662494334,0.014059280662494334,1.0
TCF3,1.0,5425,281.8986892641275,281.8986892641275,0.01636472130872678,0.01636472130872678,1.0
TBX19,1.0,1231,39.2363882867111,39.23638828671111,0.0022777422667311677,0.0022777422667311685,0.9999999999999997
TBP,1.0,2292,40.92380156422328,40.92380156422328,0.0023756996147813354,0.0023756996147813354,1.0
TAL1,1.0,3715,407.45181290484794,407.4518129048478,0.023653303895556015,0.02365330389555601,1.0000000000000002
STAT6,1.0,3966,245.08675156823384,245.08675156823384,0.014227722719623467,0.014227722719623467,1.0
STAT5A,1.0,3781,51.12410286172396,51.12410286172397,0.002967845283973294,0.0029678452839732943,0.9999999999999999
STAT4,1.0,1713,47.88201103868059,47.88201103868059,0.0027796360756229296,0.0027796360756229296,1.0
STAT3,1.0,5266,197.18677948159694,197.18677948159694,0.011447043973156679,0.011447043973156679,1.0
STAT2,1.0,4929,160.86585318550527,160.86585318550533,0.009338549470887338,0.009338549470887341,0.9999999999999997
STAT1,1.0,4495,148.02643423439312,148.0264342343931,0.008593198318494899,0.008593198318494897,1.0000000000000002
ST18,1.0,888,47.34849978846354,47.34849978846354,0.0027486647967295682,0.0027486647967295682,1.0
SRF,1.0,3541,12.536897815428626,12.536897815428631,0.0007277892613159541,0.0007277892613159544,0.9999999999999996
TCF7L1,1.0,4019,56.49444635022846,56.49444635022846,0.0032796032944519015,0.0032796032944519015,1.0
SREBF2,1.0,6880,63.32599716539612,63.32599716539612,0.0036761869943919725,0.0036761869943919725,1.0
TP63,1.0,2501,14.921096086184068,14.921096086184068,0.00086619622002694,0.00086619622002694,1.0
VDR,1.0,3682,211.06198891588457,211.06198891588457,0.012252524609072597,0.012252524609072597,1.0
ZKSCAN3,1.0,1873,28.032552200595926,28.032552200595926,0.0016273396145707608,0.0016273396145707608,1.0
ZKSCAN2,1.0,1785,42.38523377982146,42.38523377982146,0.002460538359446271,0.002460538359446271,1.0
ZKSCAN1,1.0,1811,44.92826887173593,44.92826887173593,0.002608166078702887,0.002608166078702887,1.0
ZIK1,1.0,2351,60.447773752254015,60.447773752254015,0.0035091009957189142,0.0035091009957189142,1.0
ZFX,1.0,3694,51.771943484560545,51.771943484560545,0.0030054535867038512,0.0030054535867038512,1.0
ZFP90,1.0,1348,90.165333144694,90.165333144694,0.005234258280778707,0.005234258280778707,1.0
ZFP69B,1.0,5244,111.62295141419229,111.62295141419229,0.006479911262869632,0.006479911262869632,1.0
ZFP41,1.0,2136,43.97196607870793,43.97196607870792,0.002552650997254611,0.0025526509972546105,1.0000000000000002
ZFP28,1.0,5296,28.444921854472064,28.444921854472064,0.0016512784078992258,0.0016512784078992258,1.0
ZFHX2,1.0,152,2.680795078098301,2.680795078098301,0.00015562493196901781,0.00015562493196901781,1.0
ZEB1,1.0,5171,179.51906228991555,179.51906228991555,0.010421401502955738,0.010421401502955738,1.0
ZBTB7B,1.0,2521,124.0249564068425,124.0249564068425,0.007199869755418699,0.007199869755418699,1.0
ZBTB7A,1.0,6293,282.15395172826294,282.153951728263,0.01637953974969598,0.01637953974969598,0.9999999999999998
ZBTB6,1.0,5147,71.64889973156075,71.64889973156075,0.004159346321349166,0.004159346321349166,1.0
USF1,1.0,3750,43.14794112196481,43.1479411219648,0.0025048148799468716,0.0025048148799468707,1.0000000000000002
ZBTB49,1.0,1397,58.024962781503646,58.024962781503646,0.003368452500958066,0.003368452500958066,1.0
ZBTB45,1.0,533,9.818058061188971,9.818058061188971,0.0005699557680941003,0.0005699557680941003,1.0
ZBTB43,1.0,2946,144.9664471012034,144.9664471012034,0.008415560611935645,0.008415560611935645,1.0
ZBTB37,1.0,3064,34.74889349830711,34.74889349830711,0.0020172351966972666,0.0020172351966972666,1.0
ZBTB3,1.0,3871,122.78264859616753,122.78264859616753,0.0071277515729808155,0.0071277515729808155,1.0
ZBTB22,1.0,560,23.36983289150913,23.369832891509137,0.0013566604488278841,0.0013566604488278843,0.9999999999999997
ZBTB20,1.0,228,17.29662540550272,17.29662540550272,0.001004099930657304,0.001004099930657304,1.0
ZBTB2,1.0,655,13.064220236596675,13.064220236596675,0.0007584012676533539,0.0007584012676533539,1.0
ZBTB14,1.0,5422,23.023756684167353,23.023756684167317,0.0013365701082182371,0.001336570108218235,1.0000000000000016
YY2,1.0,3329,29.05755126190244,29.057551261902436,0.001686842636822387,0.001686842636822387,1.0000000000000002
YY1,1.0,4490,60.06665118742067,60.06665118742067,0.003486976151597624,0.003486976151597624,1.0
YBX1,1.0,1256,96.79503051962247,96.79503051962247,0.005619124028771768,0.005619124028771768,1.0
XPA,1.0,4556,105.23420842908915,105.23420842908912,0.006109033346632367,0.006109033346632365,1.0000000000000002
XBP1,1.0,4071,76.70352216210077,76.70352216210075,0.0044527761617381145,0.0044527761617381145,1.0000000000000002
VENTX,1.0,1557,26.691216174170414,26.691216174170414,0.0015494726677214917,0.0015494726677214917,1.0
ZBTB48,1.0,2583,97.60417506667206,97.60417506667206,0.005666096311777084,0.005666096311777084,1.0
SREBF1,1.0,5362,87.05520814130182,87.05520814130176,0.005053709981499003,0.005053709981498999,1.0000000000000007
SOX6,1.0,478,48.10434431891864,48.10434431891864,0.002792542918780834,0.002792542918780834,1.0
SOX5,1.0,668,42.599741849849316,42.59974184984932,0.0024729909352054634,0.002472990935205464,0.9999999999999998
PKNOX1,1.0,3342,22.682778816189543,22.682778816189543,0.0013167757352948765,0.0013167757352948765,1.0
PHF1,1.0,879,23.25463458016712,23.254634580167135,0.001349972981549235,0.0013499729815492358,0.9999999999999993
PBX4,1.0,932,8.093343162806274,8.093343162806274,0.00046983299447383455,0.00046983299447383455,1.0
PBX2,1.0,1915,47.20107193784838,47.20107193784838,0.0027401063472569593,0.0027401063472569593,1.0
PBX1,1.0,3320,128.87613120107383,128.87613120107383,0.007481489097937642,0.007481489097937642,1.0
PAX8,1.0,2130,43.986763187835024,43.98676318783502,0.0025535099958106946,0.002553509995810694,1.0000000000000002
PAX5,1.0,5460,256.0447928763803,256.04479287638026,0.014863856546869865,0.014863856546869864,1.0000000000000002
OVOL2,1.0,508,31.929782755079334,31.929782755079334,0.001853580793862727,0.001853580793862727,1.0
OLIG1,1.0,368,25.07115640153617,25.07115640153617,0.0014554253106662121,0.0014554253106662121,1.0
NR6A1,1.0,2462,36.62465236854185,36.62465236854185,0.0021261263420725564,0.0021261263420725564,1.0
NR4A3,1.0,913,75.42058298511725,75.42058298511725,0.004378299256073218,0.004378299256073218,1.0
NR3C2,1.0,1879,59.41674567031359,59.41674567031358,0.0034492479780746307,0.0034492479780746303,1.0000000000000002
NR2F6,1.0,6043,99.30543028673281,99.30543028673283,0.005764857209261164,0.005764857209261165,0.9999999999999999
NR2C2,1.0,5556,132.0876808268081,132.0876808268081,0.007667925277302224,0.007667925277302224,1.0
PKNOX2,1.0,1512,53.081250883902655,53.081250883902655,0.0030814612146698394,0.0030814612146698394,1.0
NR2C1,1.0,3839,110.26175557649877,110.26175557649877,0.006400891418582304,0.006400891418582304,1.0
NR1H2,1.0,1916,52.8542865408948,52.8542865408948,0.003068285530064716,0.003068285530064716,1.0
NR1D2,1.0,2156,57.107922483372185,57.107922483372185,0.003315216677311749,0.003315216677311749,1.0
NR1D1,1.0,4449,141.49621367638682,141.49621367638682,0.008214107377010728,0.008214107377010728,1.0
NFYA,1.0,2141,31.25645626562452,31.256456265624514,0.001814492991154332,0.0018144929911543316,1.0000000000000002
NFKB1,1.0,5710,171.54747005376635,171.54747005376632,0.009958636366757596,0.009958636366757595,1.0000000000000002
NFIX,1.0,3995,339.56475285205767,339.56475285205784,0.019712339071871456,0.019712339071871463,0.9999999999999994
NFIL3,1.0,2043,114.21750673060366,114.21750673060366,0.006630529822977108,0.006630529822977108,1.0
NFIB,1.0,3789,142.34709589598646,142.34709589598646,0.008263502606292028,0.008263502606292028,1.0
NFIA,1.0,4819,372.00561802186854,372.0056180218685,0.02159558911075517,0.021595589110755167,1.0000000000000002
NFE2L2,1.0,3103,87.623969900735,87.623969900735,0.005086727615275456,0.005086727615275456,1.0
NFE2L1,1.0,4004,56.098862197522095,56.09886219752211,0.0032566389293812894,0.0032566389293812903,0.9999999999999998
NFE2,1.0,4673,115.79100659174107,115.79100659174101,0.0067218742941914005,0.006721874294191397,1.0000000000000004
NFATC2,1.0,2683,83.0877333980562,83.0877333980562,0.004823391001860919,0.004823391001860919,1.0
NFAT5,1.0,911,17.00962946784499,17.00962946784499,0.0009874393049950651,0.0009874393049950651,1.0
NR1I3,1.0,3639,85.21536422023742,85.21536422023742,0.004946903762930304,0.004946903762930304,1.0
PLAG1,1.0,4916,122.29289229325713,122.29289229325713,0.007099320346758221,0.007099320346758221,1.0
PLAGL1,1.0,4094,197.1796119295704,197.17961192957037,0.0114466278839876,0.0114466278839876,1.0000000000000002
PLAGL2,1.0,3428,107.14959822292181,107.14959822292182,0.00622022513775234,0.006220225137752341,0.9999999999999999
SOX13,1.0,857,19.85440528316683,19.85440528316683,0.0011525836110046924,0.0011525836110046924,1.0
SOX12,1.0,938,43.581898711845454,43.581898711845454,0.0025300068914341956,0.0025300068914341956,1.0
SOHLH2,1.0,1640,52.79821475652588,52.79821475652588,0.003065030463051543,0.003065030463051543,1.0
SNAI3,1.0,1830,51.68742484889489,51.68742484889489,0.0030005471292752174,0.0030005471292752174,1.0
SMAD4,1.0,3714,153.67289375545337,153.67289375545337,0.008920985356754521,0.008920985356754521,1.0
RXRB,1.0,4445,46.04911475838909,46.049114758389095,0.002673233179983112,0.0026732331799831123,0.9999999999999999
RUNX2,1.0,5717,169.9183393873141,169.91833938731415,0.009864062428150128,0.00986406242815013,0.9999999999999997
RREB1,1.0,6560,47.475909222653975,47.475909222653975,0.002756061141452106,0.002756061141452106,1.0
RORB,1.0,2219,15.878702769581889,15.878702769581889,0.0009217869946349639,0.0009217869946349639,1.0
RORA,1.0,3506,169.68072590143342,169.6807259014334,0.009850268541822443,0.009850268541822442,1.0000000000000002
RFX8,1.0,1353,31.07419125627396,31.07419125627396,0.001803912182530707,0.001803912182530707,1.0
RFX7,1.0,1487,43.74545620950927,43.74545620950926,0.00253950169566407,0.0025395016956640693,1.0000000000000002
RFX5,1.0,4672,73.94378997661038,73.94378997661039,0.004292568790004086,0.0042925687900040865,0.9999999999999998
RFX3,1.0,1796,42.63594566481144,42.63594566481144,0.002475092631186081,0.002475092631186081,1.0
RFX2,1.0,3684,98.19110338626585,98.19110338626585,0.0057001685467471174,0.0057001685467471174,1.0
RFX1,1.0,5639,73.31592089861803,73.31592089861803,0.004256119871044818,0.004256119871044818,1.0
REST,1.0,5083,70.90974495115182,70.90974495115184,0.004116437069032383,0.004116437069032384,0.9999999999999998
POU2F1,1.0,3392,66.43488934617568,66.43488934617571,0.0038566637261218902,0.003856663726121892,0.9999999999999996
POU2F2,1.0,3426,88.96688869398527,88.96688869398521,0.005164686444559693,0.005164686444559689,1.0000000000000007
POU5F1,1.0,3867,50.04343013364905,50.04343013364905,0.002905110306144726,0.002905110306144726,1.0
POU6F1,1.0,3074,65.17747140527322,65.17747140527322,0.003783668373695183,0.003783668373695183,1.0
POU6F2,1.0,1341,12.299267711283374,12.299267711283374,0.0007139944102683951,0.0007139944102683951,1.0
PPARA,1.0,2697,153.56710438048182,153.56710438048182,0.008914844095000686,0.008914844095000686,1.0
NAIF1,1.0,263,6.115060393172772,6.115060393172772,0.0003549901540214079,0.0003549901540214079,1.0
PPARG,1.0,4900,229.74217837934395,229.74217837934395,0.013336942899067918,0.013336942899067918,1.0
PRDM5,1.0,5343,153.36097124323175,153.36097124323177,0.008902877699014962,0.008902877699014964,0.9999999999999998
RARB,1.0,3844,66.00991806618632,66.00991806618633,0.003831993385939064,0.0038319933859390647,0.9999999999999998
RBAK,1.0,6132,59.50614459015942,59.50614459015942,0.0034544377446975166,0.0034544377446975166,1.0
RBPJ,1.0,4505,227.0177867431024,227.0177867431024,0.013178787109201347,0.013178787109201347,1.0
REL,1.0,3934,203.32420559429016,203.32420559429016,0.011803332497056203,0.011803332497056203,1.0
RELB,1.0,3461,122.3359725097959,122.33597250979591,0.007101821230105416,0.007101821230105417,0.9999999999999999
PRDM1,1.0,5832,83.53239070988077,83.53239070988073,0.004849204151276023,0.0048492041512760205,1.0000000000000004
ZSCAN9,1.0,1937,40.32153824364114,40.32153824364114,0.0023407371556740477,0.0023407371556740477,1.0
